ProductID	xLocation	yLocation	AccessN	AccessW	AccessS	AccessE
27697	10	8	1	0	0	0
27707	10	8	1	0	0	0
27850	6.4	12	1	0	0	0
27882	8.66	10	1	0	0	0
27894	10	8	1	0	0	0
27932	6.2	12	1	0	0	0
27952	18.6	10	1	0	0	0
27962	6.6	8	1	0	0	0
28008	8.4	10	1	0	0	0
28047	16.6	6	1	0	0	0
28064	6.66	10	1	0	0	0
28157	11	8	1	0	0	0
28187	10	4	1	0	0	0
28188	10.2	8	1	0	0	0
28221	1	4	1	0	0	0
28263	6.2	8	1	0	0	0
28342	10	8	1	0	0	0
28348	6.2	14	1	0	0	0
28366	6.2	12	1	0	0	0
28412	10.6	14	1	0	0	0
28433	10	10	1	0	0	0
28492	10.4	8	1	0	0	0
28587	6	14	1	0	0	0
28609	20	2	1	0	0	0
28622	16.2	12	1	0	0	0
28640	9	16	1	0	0	0
28656	12.4	14	1	0	0	0
28669	12.4	12	1	0	0	0
28671	10.2	0	1	0	0	0
28695	8.8	10	1	0	0	0
28715	8.6	8	1	0	0	0
28716	10.2	4	1	0	0	0
28748	16.6	14	1	0	0	0
28752	18.8	8	1	0	0	0
28801	8.4	8	1	0	0	0
28826	7.6	12	1	0	0	0
28869	16.6	12	1	0	0	0
28882	10.6	10	1	0	0	0
28928	14	10	1	0	0	0
28976	12.4	8	1	0	0	0
28983	8.4	8	1	0	0	0
29009	10.2	10	1	0	0	0
29068	6.6	10	1	0	0	0
29076	10.6	8	1	0	0	0
29078	1	4	1	0	0	0
29095	10.2	10	1	0	0	0
29114	10.8	12	1	0	0	0
29252	18	10	1	0	0	0
29267	9.2	10	1	0	0	0
29378	8.4	4	1	0	0	0
29387	10.2	8	1	0	0	0
29430	14.4	6	1	0	0	0
29496	22.2	0	1	0	0	0
29504	14.6	6	1	0	0	0
29506	18.6	10	1	0	0	0
29510	12	16	1	0	0	0
29523	6.2	6	1	0	0	0
29532	10.86	10	1	0	0	0
29541	12.2	6	1	0	0	0
29557	11	8	1	0	0	0
29565	14.2	6	1	0	0	0
29571	8.2	12	1	0	0	0
29598	10.2	10	1	0	0	0
29626	8.4	6	1	0	0	0
29653	10.6	8	1	0	0	0
29665	10.4	8	1	0	0	0
29667	8.2	14	1	0	0	0
29723	16	6	1	0	0	0
29763	18	10	1	0	0	0
29889	6.2	16	1	0	0	0
29897	6.8	14	1	0	0	0
29914	10.6	8	1	0	0	0
29968	10.6	14	1	0	0	0
29970	10.2	10	1	0	0	0
30081	10	8	1	0	0	0
30088	20.2	2	1	0	0	0
30099	6.4	16	1	0	0	0
30102	6.4	10	1	0	0	0
30133	6.2	4	1	0	0	0
30145	10.4	6	1	0	0	0
30192	18.8	8	1	0	0	0
30195	6.2	12	1	0	0	0
30210	10.2	10	1	0	0	0
30231	18.2	6	1	0	0	0
30244	12.2	0	1	0	0	0
30247	10.4	8	1	0	0	0
30252	8.4	10	1	0	0	0
30335	6	12	1	0	0	0
30373	8.4	16	1	0	0	0
30380	10	8	1	0	0	0
30389	8.4	10	1	0	0	0
30399	10.2	8	1	0	0	0
30410	12.2	0	1	0	0	0
30434	16	0	1	0	0	0
30436	6.8	16	1	0	0	0
30440	7.2	12	1	0	0	0
30464	10.2	8	1	0	0	0
30477	7	10	1	0	0	0
30613	8.2	12	1	0	0	0
30619	7.6	10	1	0	0	0
30620	17.2	6	1	0	0	0
30627	10.6	8	1	0	0	0
30662	18	6	1	0	0	0
30668	6.2	12	1	0	0	0
30679	8.4	6	1	0	0	0
30694	10.4	8	1	0	0	0
30704	10.4	10	1	0	0	0
30712	10.6	8	1	0	0	0
30792	10.6	8	1	0	0	0
30815	16.6	10	1	0	0	0
30817	6.68	10	1	0	0	0
30863	12.4	12	1	0	0	0
30882	10.6	6	1	0	0	0
30976	14.8	12	1	0	0	0
31036	6.4	10	1	0	0	0
31124	2.2	4	1	0	0	0
31130	6.8	6	1	0	0	0
31282	6.2	14	1	0	0	0
31293	8.4	10	1	0	0	0
31296	6	14	1	0	0	0
31309	6.6	8	1	0	0	0
31345	8.2	4	1	0	0	0
31378	18.8	10	1	0	0	0
31396	10.6	8	1	0	0	0
31408	16.6	6	1	0	0	0
31443	10.4	10	1	0	0	0
31473	6.4	12	1	0	0	0
31576	10.4	10	1	0	0	0
31616	6.6	10	1	0	0	0
31706	14	2	1	0	0	0
31717	6.6	8	1	0	0	0
31730	6.2	4	1	0	0	0
31787	10.8	4	1	0	0	0
31806	12.2	4	1	0	0	0
31811	14.4	14	1	0	0	0
31816	14	0	1	0	0	0
31837	6.4	4	1	0	0	0
31847	18.2	6	1	0	0	0
31948	7.2	12	1	0	0	0
31957	8	8	1	0	0	0
31961	12.4	12	1	0	0	0
32078	7.6	10	1	0	0	0
32095	16.2	8	1	0	0	0
32111	12.4	12	1	0	0	0
32146	14.4	8	1	0	0	0
32174	10.6	8	1	0	0	0
32189	18.6	6	1	0	0	0
32230	16.8	8	1	0	0	0
32243	17	6	1	0	0	0
32259	17.2	6	1	0	0	0
32265	10.2	8	1	0	0	0
32272	6.4	8	1	0	0	0
32292	14.4	6	1	0	0	0
32305	14.2	8	1	0	0	0
32378	16.4	6	1	0	0	0
32389	14.4	6	1	0	0	0
32452	16.6	6	1	0	0	0
32470	18.8	8	1	0	0	0
32490	8.6	8	1	0	0	0
32525	8	10	1	0	0	0
32545	12.8	10	1	0	0	0
32619	9	10	1	0	0	0
32709	10.8	10	1	0	0	0
32712	10.4	10	1	0	0	0
32763	6	8	1	0	0	0
32765	12.2	8	1	0	0	0
32785	10.6	10	1	0	0	0
32787	14	2	1	0	0	0
32814	8	8	1	0	0	0
32849	8	8	1	0	0	0
32873	6.6	14	1	0	0	0
32893	16.4	12	1	0	0	0
32895	8.2	8	1	0	0	0
32913	9	10	1	0	0	0
32972	10.2	10	1	0	0	0
32995	18.2	6	1	0	0	0
33028	6.2	4	1	0	0	0
33077	16.4	8	1	0	0	0
33083	16.4	6	1	0	0	0
33122	10	10	1	0	0	0
33139	10.6	10	1	0	0	0
33151	10.62	4	1	0	0	0
33159	6.4	10	1	0	0	0
33180	6.8	10	1	0	0	0
33212	12	16	1	0	0	0
33314	10	8	1	0	0	0
33321	10.2	8	1	0	0	0
33327	6.2	12	1	0	0	0
33334	20	2	1	0	0	0
33344	14.2	10	1	0	0	0
33361	12.2	6	1	0	0	0
33453	6.8	8	1	0	0	0
33466	10.4	4	1	0	0	0
33471	6.2	14	1	0	0	0
33536	10.6	10	1	0	0	0
33544	9	16	1	0	0	0
33713	10	8	1	0	0	0
33734	8.6	14	1	0	0	0
33740	10.2	10	1	0	0	0
33756	6.4	8	1	0	0	0
33758	6.62	10	1	0	0	0
33824	4.2	4	1	0	0	0
33868	1	4	1	0	0	0
33877	13	6	1	0	0	0
33888	10.4	10	1	0	0	0
33895	6.4	6	1	0	0	0
33988	8.6	10	1	0	0	0
34015	8.8	16	1	0	0	0
34021	8	8	1	0	0	0
34044	11.2	8	1	0	0	0
34054	16.6	6	1	0	0	0
34068	6	16	1	0	0	0
34073	10.4	8	1	0	0	0
34076	6	8	1	0	0	0
34148	10.8	4	1	0	0	0
34182	8.8	8	1	0	0	0
34185	2.6	4	1	0	0	0
34188	2.2	4	1	0	0	0
34214	14.4	12	1	0	0	0
35635	10	8	1	0	0	0
35647	10.4	12	1	0	0	0
35662	6.62	10	1	0	0	0
35704	10.2	8	1	0	0	0
35714	20	8	1	0	0	0
35754	10.4	6	1	0	0	0
35758	14.4	6	1	0	0	0
35785	6.64	10	1	0	0	0
35894	6.2	10	1	0	0	0
35910	6	4	1	0	0	0
35917	11	8	1	0	0	0
36062	10.2	10	1	0	0	0
36071	8.4	8	1	0	0	0
36078	10.4	8	1	0	0	0
36107	10.2	8	1	0	0	0
36116	8.8	6	1	0	0	0
36118	10.2	8	1	0	0	0
36126	8.6	8	1	0	0	0
36142	6.2	10	1	0	0	0
36153	10.2	16	1	0	0	0
36158	14.6	4	1	0	0	0
36190	6.66	10	1	0	0	0
36191	2.8	16	1	0	0	0
36260	10.2	4	1	0	0	0
36274	10.4	10	1	0	0	0
36275	10.2	8	1	0	0	0
36290	14	6	1	0	0	0
36338	8.2	6	1	0	0	0
36346	14.6	4	1	0	0	0
36386	10.4	10	1	0	0	0
36399	6.2	10	1	0	0	0
36477	6	8	1	0	0	0
36480	10.2	8	1	0	0	0
36481	10.2	4	1	0	0	0
36482	8	10	1	0	0	0
36579	6	8	1	0	0	0
36611	10.4	10	1	0	0	0
36634	10.2	8	1	0	0	0
36635	6.4	12	1	0	0	0
36727	10.2	8	1	0	0	0
36761	20	8	1	0	0	0
36768	18.8	10	1	0	0	0
36775	10.4	12	1	0	0	0
36782	14.8	12	1	0	0	0
36784	8.4	4	1	0	0	0
36832	10.2	10	1	0	0	0
36839	10	6	1	0	0	0
36859	10.2	8	1	0	0	0
36919	20.2	2	1	0	0	0
36971	8.2	10	1	0	0	0
37013	6.4	10	1	0	0	0
37034	18.6	14	1	0	0	0
37035	8	8	1	0	0	0
37065	2.2	4	1	0	0	0
37077	10.2	14	1	0	0	0
37134	12.2	0	1	0	0	0
37209	11.2	10	1	0	0	0
37217	10.2	8	1	0	0	0
37231	14.2	0	1	0	0	0
37249	8	12	1	0	0	0
37253	10.4	8	1	0	0	0
37289	10.8	14	1	0	0	0
37326	10.8	6	1	0	0	0
37332	8.8	10	1	0	0	0
37411	6.2	8	1	0	0	0
37443	16.2	0	1	0	0	0
37453	20.4	2	1	0	0	0
37504	6.2	10	1	0	0	0
37524	6	8	1	0	0	0
37597	8.4	16	1	0	0	0
37656	10.2	8	1	0	0	0
37729	4.2	4	1	0	0	0
37747	8.2	10	1	0	0	0
37774	8.68	10	1	0	0	0
37789	8.2	8	1	0	0	0
37819	6.66	10	1	0	0	0
37952	8.8	16	1	0	0	0
37996	10	4	1	0	0	0
38020	8.4	6	1	0	0	0
38086	16	8	1	0	0	0
38110	10.4	10	1	0	0	0
38124	6.8	8	1	0	0	0
38168	10.6	14	1	0	0	0
38185	8.2	12	1	0	0	0
38197	20	10	1	0	0	0
38225	10.88	10	1	0	0	0
38249	8.4	8	1	0	0	0
38254	8.4	6	1	0	0	0
38275	6	8	1	0	0	0
38323	14.6	4	1	0	0	0
38365	8.4	8	1	0	0	0
38439	8.6	6	1	0	0	0
38502	10.4	10	1	0	0	0
38512	6	12	1	0	0	0
38519	14.4	6	1	0	0	0
38530	22.2	0	1	0	0	0
38540	6.64	10	1	0	0	0
38568	8.8	6	1	0	0	0
38584	2.2	4	1	0	0	0
38588	6.6	8	1	0	0	0
38658	14	6	1	0	0	0
38693	10.4	10	1	0	0	0
38791	6.72	10	1	0	0	0
38796	8.6	6	1	0	0	0
38828	8	8	1	0	0	0
38853	8.4	8	1	0	0	0
38865	10.2	8	1	0	0	0
38890	14.2	6	1	0	0	0
38960	16.2	10	1	0	0	0
38985	10	8	1	0	0	0
39010	6.2	4	1	0	0	0
39092	18.6	8	1	0	0	0
39113	6.4	8	1	0	0	0
39141	16.4	8	1	0	0	0
39203	6.2	6	1	0	0	0
39244	10	8	1	0	0	0
39318	8.4	8	1	0	0	0
39451	8.4	8	1	0	0	0
39463	8	12	1	0	0	0
39469	8.66	10	1	0	0	0
39479	17	6	1	0	0	0
39509	6.64	10	1	0	0	0
39513	6.2	10	1	0	0	0
39666	8.2	8	1	0	0	0
39700	8.6	8	1	0	0	0
41100	7.6	10	1	0	0	0
41116	16.6	6	1	0	0	0
41139	8.4	14	1	0	0	0
41204	12	8	1	0	0	0
41270	12.4	8	1	0	0	0
41304	6.62	10	1	0	0	0
41345	8.4	8	1	0	0	0
41540	6.2	10	1	0	0	0
41545	10	14	1	0	0	0
41558	10.6	14	1	0	0	0
41583	16.6	6	1	0	0	0
41587	16	2	1	0	0	0
41592	6.8	6	1	0	0	0
41690	10.4	10	1	0	0	0
41696	10.2	8	1	0	0	0
41703	10.2	8	1	0	0	0
41705	11	8	1	0	0	0
41725	10.4	10	1	0	0	0
41757	20.8	10	1	0	0	0
41848	16.4	6	1	0	0	0
41867	10.4	10	1	0	0	0
41870	8.2	14	1	0	0	0
41896	20.2	8	1	0	0	0
41982	10.6	10	1	0	0	0
41990	6.2	12	1	0	0	0
42047	8.6	10	1	0	0	0
42096	8.8	12	1	0	0	0
42136	6.2	16	1	0	0	0
42186	16.2	14	1	0	0	0
42196	22.4	0	1	0	0	0
42204	16	12	1	0	0	0
42210	8.4	8	1	0	0	0
42231	8.2	10	1	0	0	0
42307	10.2	12	1	0	0	0
42315	10.4	10	1	0	0	0
42333	10.6	8	1	0	0	0
42366	8	8	1	0	0	0
42399	10.2	10	1	0	0	0
42416	12	8	1	0	0	0
42452	6.8	12	1	0	0	0
42454	18.4	10	1	0	0	0
42462	18.6	10	1	0	0	0
42478	10.4	4	1	0	0	0
42479	6	10	1	0	0	0
42498	10.4	10	1	0	0	0
42526	10.4	8	1	0	0	0
42583	16	8	1	0	0	0
42630	8.4	10	1	0	0	0
42647	10.2	8	1	0	0	0
42652	10.4	8	1	0	0	0
42654	12.2	12	1	0	0	0
42678	14.6	12	1	0	0	0
42682	12.4	4	1	0	0	0
42712	7	16	1	0	0	0
42718	14	12	1	0	0	0
42725	10.6	16	1	0	0	0
42768	6.2	14	1	0	0	0
42770	10.2	8	1	0	0	0
42771	10.4	10	1	0	0	0
42792	8.4	8	1	0	0	0
42889	7	16	1	0	0	0
42926	10.4	12	1	0	0	0
42950	14.4	6	1	0	0	0
42998	16	8	1	0	0	0
43000	16.6	12	1	0	0	0
43002	6.6	8	1	0	0	0
43015	6.64	10	1	0	0	0
43098	6	10	1	0	0	0
43099	10.2	10	1	0	0	0
43123	10.4	6	1	0	0	0
43141	10.4	10	1	0	0	0
43192	14.4	6	1	0	0	0
43207	10.6	12	1	0	0	0
43250	10.4	10	1	0	0	0
43260	10.2	16	1	0	0	0
43261	18.8	14	1	0	0	0
43295	8.8	8	1	0	0	0
43344	6.2	12	1	0	0	0
43474	14	6	1	0	0	0
43483	16.2	8	1	0	0	0
43489	10.2	8	1	0	0	0
43503	12.2	8	1	0	0	0
43506	8.8	8	1	0	0	0
43609	14	12	1	0	0	0
43619	10.9	10	1	0	0	0
43654	20	10	1	0	0	0
43692	16.2	10	1	0	0	0
43702	16	12	1	0	0	0
43724	8.62	10	1	0	0	0
43730	10.6	14	1	0	0	0
43734	16.8	6	1	0	0	0
43738	10.8	8	1	0	0	0
43767	8.6	10	1	0	0	0
43797	10.6	12	1	0	0	0
43817	12.2	0	1	0	0	0
43825	6.6	8	1	0	0	0
43851	10.4	12	1	0	0	0
43876	10.6	12	1	0	0	0
43932	10.6	10	1	0	0	0
43940	8.6	6	1	0	0	0
43958	26	0	1	0	0	0
43999	14.6	8	1	0	0	0
44010	15	10	1	0	0	0
44019	14.6	8	1	0	0	0
44075	14	12	1	0	0	0
44094	14.4	4	1	0	0	0
44163	18.4	6	1	0	0	0
44256	10.6	10	1	0	0	0
44261	20	10	1	0	0	0
44298	8.2	10	1	0	0	0
44325	14.4	6	1	0	0	0
44372	8.6	12	1	0	0	0
44378	6.8	10	1	0	0	0
44418	16	8	1	0	0	0
44438	20	4	1	0	0	0
44445	8.66	10	1	0	0	0
44463	17.2	6	1	0	0	0
44574	10.4	6	1	0	0	0
44583	14	12	1	0	0	0
44674	9.2	12	1	0	0	0
44777	10.2	10	1	0	0	0
44791	11	10	1	0	0	0
44918	10.2	8	1	0	0	0
44925	6.2	10	1	0	0	0
44931	8.4	8	1	0	0	0
44962	20	10	1	0	0	0
45050	10.4	8	1	0	0	0
45052	8.8	16	1	0	0	0
45060	10.2	8	1	0	0	0
45064	10.4	6	1	0	0	0
45072	12.2	4	1	0	0	0
45108	8.4	6	1	0	0	0
45137	6	8	1	0	0	0
45186	20.4	2	1	0	0	0
45198	18	6	1	0	0	0
45203	18.4	8	1	0	0	0
45214	10.2	14	1	0	0	0
45256	8.4	12	1	0	0	0
45259	10.2	8	1	0	0	0
45284	7.2	8	1	0	0	0
45296	20.6	4	1	0	0	0
45300	10.4	6	1	0	0	0
45319	14.6	8	1	0	0	0
45324	10.4	6	1	0	0	0
45351	10	6	1	0	0	0
45356	6.8	12	1	0	0	0
45358	8.4	12	1	0	0	0
45379	6.2	14	1	0	0	0
45411	9	16	1	0	0	0
45449	6.8	8	1	0	0	0
45456	16.8	6	1	0	0	0
45460	12.6	10	1	0	0	0
45497	18.2	2	1	0	0	0
45527	10.6	6	1	0	0	0
45639	4	0	1	0	0	0
45645	16	6	1	0	0	0
45661	6	8	1	0	0	0
45676	16.8	6	1	0	0	0
45694	10.4	14	1	0	0	0
45703	14	8	1	0	0	0
45707	8.2	4	1	0	0	0
45716	8.4	6	1	0	0	0
45737	8.4	8	1	0	0	0
45783	8.4	6	1	0	0	0
45824	9	10	1	0	0	0
45845	12.2	0	1	0	0	0
45873	14.2	4	1	0	0	0
45875	6.4	6	1	0	0	0
45991	10	4	1	0	0	0
46009	20	8	1	0	0	0
46027	6.4	14	1	0	0	0
46071	16.4	8	1	0	0	0
46096	10.4	8	1	0	0	0
46237	20.2	8	1	0	0	0
46244	6.2	4	1	0	0	0
46301	6.6	8	1	0	0	0
46317	8	12	1	0	0	0
46322	10.4	8	1	0	0	0
46333	6.4	10	1	0	0	0
46336	18	16	1	0	0	0
46338	10.4	8	1	0	0	0
46378	10.2	4	1	0	0	0
46385	10.64	4	1	0	0	0
46391	8	8	1	0	0	0
46400	8.2	8	1	0	0	0
46426	20	14	1	0	0	0
46429	6.2	12	1	0	0	0
46450	8	6	1	0	0	0
46469	16	0	1	0	0	0
46487	16.4	6	1	0	0	0
46551	10.2	8	1	0	0	0
46619	8	8	1	0	0	0
46643	8.4	12	1	0	0	0
46659	6.8	12	1	0	0	0
46680	18.6	14	1	0	0	0
46774	8.4	8	1	0	0	0
46833	10.4	10	1	0	0	0
46856	8.6	8	1	0	0	0
46893	10.2	10	1	0	0	0
46910	6	10	1	0	0	0
47107	10.4	6	1	0	0	0
47127	2.2	4	1	0	0	0
47155	8	12	1	0	0	0
47156	6.8	10	1	0	0	0
47219	14	6	1	0	0	0
47289	19	6	1	0	0	0
47300	2.2	4	1	0	0	0
47308	10.4	10	1	0	0	0
47390	12.2	0	1	0	0	0
47401	16.6	6	1	0	0	0
47440	16	6	1	0	0	0
47516	6.6	6	1	0	0	0
47543	6.2	6	1	0	0	0
47600	12.2	0	1	0	0	0
47610	10.6	12	1	0	0	0
47669	10.9	10	1	0	0	0
47698	10.4	10	1	0	0	0
47706	8.2	10	1	0	0	0
47714	6.62	10	1	0	0	0
47768	10.4	10	1	0	0	0
47771	8.8	12	1	0	0	0
47804	20.6	6	1	0	0	0
47805	6.6	10	1	0	0	0
47836	7.4	10	1	0	0	0
47842	6.6	14	1	0	0	0
47886	10	12	1	0	0	0
47894	12.2	0	1	0	0	0
47916	6.4	14	1	0	0	0
47930	8.4	8	1	0	0	0
47938	10.8	8	1	0	0	0
47951	16	10	1	0	0	0
47993	11.2	8	1	0	0	0
48042	6	8	1	0	0	0
48044	10.4	10	1	0	0	0
48070	8.4	8	1	0	0	0
48096	10.4	10	1	0	0	0
48128	14.4	6	1	0	0	0
48144	6.4	6	1	0	0	0
48197	8.4	8	1	0	0	0
48224	14.4	12	1	0	0	0
48251	10.2	8	1	0	0	0
48365	12.2	10	1	0	0	0
48372	8.2	8	1	0	0	0
48379	4.2	4	1	0	0	0
48409	18.6	14	1	0	0	0
48424	16.4	8	1	0	0	0
48437	8.6	8	1	0	0	0
48472	14.8	12	1	0	0	0
48473	10.4	10	1	0	0	0
48577	10.2	10	1	0	0	0
48617	10.4	8	1	0	0	0
48670	8.7	10	1	0	0	0
48675	20	0	1	0	0	0
48725	16.2	6	1	0	0	0
48751	18.6	14	1	0	0	0
48765	16.2	6	1	0	0	0
48779	20.2	8	1	0	0	0
48799	16.6	6	1	0	0	0
48837	10.2	8	1	0	0	0
48908	6.66	10	1	0	0	0
48911	14	14	1	0	0	0
48919	16	8	1	0	0	0
48922	10.4	6	1	0	0	0
48923	10.8	8	1	0	0	0
48930	10.4	16	1	0	0	0
48944	8	4	1	0	0	0
49039	6.6	10	1	0	0	0
49069	1	4	1	0	0	0
49074	10.2	12	1	0	0	0
49098	8.2	8	1	0	0	0
49195	14	16	1	0	0	0
49222	14	8	1	0	0	0
49237	6	8	1	0	0	0
49251	8.2	16	1	0	0	0
49263	6.7	10	1	0	0	0
49292	12.6	14	1	0	0	0
49339	8.6	10	1	0	0	0
49409	10.6	10	1	0	0	0
49413	18.6	6	1	0	0	0
49421	6.2	6	1	0	0	0
49448	8.4	10	1	0	0	0
49456	6.4	12	1	0	0	0
49473	20.6	10	1	0	0	0
49518	14.4	14	1	0	0	0
49524	16.4	4	1	0	0	0
49530	10.2	10	1	0	0	0
49550	8.7	10	1	0	0	0
49570	10.8	8	1	0	0	0
49581	10	8	1	0	0	0
49632	8.2	8	1	0	0	0
49648	20.4	14	1	0	0	0
49766	7.2	10	1	0	0	0
49828	8.4	8	1	0	0	0
49839	6.62	10	1	0	0	0
49840	18.2	10	1	0	0	0
49898	6	10	1	0	0	0
49925	10	16	1	0	0	0
49935	8.4	6	1	0	0	0
49986	16	6	1	0	0	0
50061	16.6	12	1	0	0	0
50098	6.2	16	1	0	0	0
50101	18.6	14	1	0	0	0
50103	8.4	8	1	0	0	0
50112	8.6	14	1	0	0	0
50116	10.4	10	1	0	0	0
50137	16	12	1	0	0	0
50142	14	12	1	0	0	0
50156	10.4	6	1	0	0	0
50167	12	8	1	0	0	0
50180	10.4	8	1	0	0	0
50267	16.6	6	1	0	0	0
50407	16.6	8	1	0	0	0
50410	8.2	10	1	0	0	0
50455	16.2	6	1	0	0	0
50477	14.6	10	1	0	0	0
50488	16.4	6	1	0	0	0
50541	10.6	6	1	0	0	0
50542	10.2	6	1	0	0	0
50588	10.4	10	1	0	0	0
50622	6.4	6	1	0	0	0
50657	8.4	8	1	0	0	0
50670	7	8	1	0	0	0
50686	16	8	1	0	0	0
50718	8.2	10	1	0	0	0
50722	18.2	14	1	0	0	0
50805	10.6	10	1	0	0	0
50839	10.4	10	1	0	0	0
50844	16.8	6	1	0	0	0
50873	10.2	8	1	0	0	0
50889	16.6	6	1	0	0	0
50936	10.6	10	1	0	0	0
50944	10	8	1	0	0	0
50945	8.2	10	1	0	0	0
50965	7.4	10	1	0	0	0
50999	10.6	14	1	0	0	0
51004	6.2	16	1	0	0	0
51008	6.8	8	1	0	0	0
51104	10.2	10	1	0	0	0
51105	8.2	10	1	0	0	0
51164	12.8	10	1	0	0	0
51171	8	8	1	0	0	0
51185	8.8	8	1	0	0	0
51198	6.4	10	1	0	0	0
51208	6.2	4	1	0	0	0
51271	16.2	6	1	0	0	0
51289	6.4	8	1	0	0	0
51342	2.2	4	1	0	0	0
51396	7.6	12	1	0	0	0
51430	14.4	14	1	0	0	0
51461	24	0	1	0	0	0
51469	10.2	16	1	0	0	0
51543	8	16	1	0	0	0
51546	6.68	10	1	0	0	0
51617	16.2	12	1	0	0	0
51637	8.4	8	1	0	0	0
51657	6.4	10	1	0	0	0
51667	6.2	4	1	0	0	0
51690	10	10	1	0	0	0
51698	8	4	1	0	0	0
51710	2.2	4	1	0	0	0
51799	8.4	8	1	0	0	0
51835	14	12	1	0	0	0
51873	10.6	14	1	0	0	0
51878	12.2	4	1	0	0	0
51886	10.4	8	1	0	0	0
51914	6.2	8	1	0	0	0
51947	10.82	10	1	0	0	0
51949	10.6	6	1	0	0	0
51951	16	8	1	0	0	0
51955	6.4	14	1	0	0	0
51966	10.6	10	1	0	0	0
51991	10	8	1	0	0	0
52015	10.2	10	1	0	0	0
52017	10.2	6	1	0	0	0
52022	6.4	16	1	0	0	0
52087	16.6	8	1	0	0	0
52098	12.4	12	1	0	0	0
52131	10.4	14	1	0	0	0
52163	11.2	8	1	0	0	0
52185	20	10	1	0	0	0
52186	6	8	1	0	0	0
52238	10.4	10	1	0	0	0
52247	10.4	14	1	0	0	0
52258	11	8	1	0	0	0
52282	12.2	0	1	0	0	0
52290	8	4	1	0	0	0
52313	6.64	10	1	0	0	0
52315	22.4	0	1	0	0	0
52479	8.4	8	1	0	0	0
52500	12.8	12	1	0	0	0
52535	18.6	10	1	0	0	0
52801	12.4	6	1	0	0	0
52843	16.4	8	1	0	0	0
52862	6.2	16	1	0	0	0
52864	14.4	6	1	0	0	0
52875	14.4	14	1	0	0	0
52879	16.2	12	1	0	0	0
52880	14.4	6	1	0	0	0
52944	8.8	16	1	0	0	0
52984	8.6	10	1	0	0	0
52993	11.2	8	1	0	0	0
53054	6.2	10	1	0	0	0
53067	10.4	10	1	0	0	0
53074	10.6	6	1	0	0	0
53165	6	10	1	0	0	0
53240	10.4	16	1	0	0	0
53241	6	8	1	0	0	0
53279	12.8	12	1	0	0	0
53287	18	0	1	0	0	0
53288	10.4	10	1	0	0	0
53295	10	12	1	0	0	0
53321	10.2	14	1	0	0	0
53350	10.86	10	1	0	0	0
53397	14.2	6	1	0	0	0
53421	18.4	10	1	0	0	0
53429	7	10	1	0	0	0
53436	16.6	6	1	0	0	0
53465	10.4	10	1	0	0	0
53518	10	14	1	0	0	0
53525	10.4	10	1	0	0	0
53579	10.6	6	1	0	0	0
53581	8.6	16	1	0	0	0
53616	8.8	14	1	0	0	0
53648	10.6	10	1	0	0	0
53719	16.4	0	1	0	0	0
53870	8.6	10	1	0	0	0
53909	18.6	10	1	0	0	0
53914	18.4	6	1	0	0	0
53946	6.8	8	1	0	0	0
53954	2.4	4	1	0	0	0
53966	6	8	1	0	0	0
53979	10.6	6	1	0	0	0
53989	11	8	1	0	0	0
54015	20.8	8	1	0	0	0
54056	10.4	10	1	0	0	0
54072	2	4	1	0	0	0
54139	16.8	6	1	0	0	0
54155	14	4	1	0	0	0
54176	8.4	10	1	0	0	0
54231	10.2	4	1	0	0	0
54255	6.6	14	1	0	0	0
54265	6.6	6	1	0	0	0
54266	20	8	1	0	0	0
54403	6.6	8	1	0	0	0
54430	16.6	6	1	0	0	0
54501	20	8	1	0	0	0
54504	8.4	8	1	0	0	0
54506	10.6	14	1	0	0	0
54507	16.2	6	1	0	0	0
54517	7	10	1	0	0	0
54518	8.2	12	1	0	0	0
54536	10.4	10	1	0	0	0
54546	6.4	8	1	0	0	0
54560	10.4	10	1	0	0	0
54580	11	8	1	0	0	0
54583	12.2	0	1	0	0	0
54614	9	10	1	0	0	0
54638	10.2	8	1	0	0	0
54677	10.6	6	1	0	0	0
54727	10.6	8	1	0	0	0
54841	12.6	10	1	0	0	0
54885	10.2	8	1	0	0	0
54892	12.4	12	1	0	0	0
54923	6.8	8	1	0	0	0
54925	8	4	1	0	0	0
54965	18.2	2	1	0	0	0
54983	10.4	10	1	0	0	0
54996	6.4	4	1	0	0	0
55012	6.4	10	1	0	0	0
55076	10.6	12	1	0	0	0
55095	8.2	4	1	0	0	0
55123	10.6	8	1	0	0	0
55221	16.4	8	1	0	0	0
55226	7	8	1	0	0	0
55279	9	10	1	0	0	0
55314	10.2	14	1	0	0	0
55350	12.2	14	1	0	0	0
55365	14.6	6	1	0	0	0
55383	16.8	4	1	0	0	0
55386	6.2	6	1	0	0	0
55398	16	12	1	0	0	0
55426	12.2	0	1	0	0	0
55432	8.6	16	1	0	0	0
55461	10.4	10	1	0	0	0
55502	8.6	6	1	0	0	0
55572	6.2	16	1	0	0	0
55592	22.4	0	1	0	0	0
55605	20.4	2	1	0	0	0
55647	8.2	12	1	0	0	0
55724	10.4	10	1	0	0	0
55782	12.6	14	1	0	0	0
55813	10.4	14	1	0	0	0
55933	2.2	0	1	0	0	0
55989	10.2	16	1	0	0	0
56046	16	6	1	0	0	0
56048	18.8	10	1	0	0	0
56098	6.2	4	1	0	0	0
